,text,date,prediction
661,"RT @renandabachtar: Netizen memang suka kreatif, ada saja meme yg bisa bikin tersenyum melihatnya. Tapi jgn lupa ""isinya"". Itu semua uang r…",Wed Feb 03 23:55:23 +0000 2021,Nonabusive
662,"RT @JDAgraria: Menyimpan sertifikat di lemari lebih mudah. Ga perlu khawatir ada yg menggeser lokasi &amp; mengubah ukuran tanahnya. 

Sungguh…",Wed Feb 03 23:55:19 +0000 2021,Nonabusive
663,"Sejak 12 Januari 2021 Pemerintah Tarik Sertifikat Tanah Asli Masyarakat, Berikut Ini Penggantinya
 
https://t.co/Pt8OgLVuqW",Wed Feb 03 23:55:10 +0000 2021,Nonabusive
664,Waduh... mungkin Biar gampang kalau suatu saat pemerintah mau ambil alih😂😂 https://t.co/XMOYWd4rY4,Wed Feb 03 23:54:51 +0000 2021,Nonabusive
665,"RT @kangdede78: Kelompok garis keras dapat mainan baru, framing dari media clickbait 

Sekolah negeri tidak boleh MEWAJIBKAN seragam khusus…",Wed Feb 03 23:54:48 +0000 2021,Nonabusive
666,RT @lawancovid19_id: Angka tersebut menunjukkan antusiasme tenaga kesehatan untuk mendukung program vaksinasi dan pemerintah optimis target…,Wed Feb 03 23:54:42 +0000 2021,Nonabusive
667,"Pemerintah Siapkan Aturan Perkuat Tracing Covid-19 Melalui Program Peduli Lingkungan.

#DukungPemulihanBangsa https://t.co/WTptogTff4",Wed Feb 03 23:54:42 +0000 2021,Nonabusive
668,"RT @ariel_heryanto: Apakah orang jujur lebih langka ketimbang orang baik?

https://t.co/QhltnJPuZC",Wed Feb 03 23:54:39 +0000 2021,Nonabusive
669,RT @Dudagentho: Ha pripun..wong pemerintah rangeki solusi https://t.co/CEoSFKEhJI,Wed Feb 03 23:54:34 +0000 2021,Nonabusive
670,"Penanganan pandemi virus corona ini sebaiknya Pemerintah serahkan pada ahlinya, biar mereka fokus atas kebijakannya",Wed Feb 03 23:54:32 +0000 2021,Nonabusive
671,@nomaly_1621 Jangan Mudah Terhasut Serta Terprovokasi oleh Statment Provokatif dimedia sosial yang terus berupaya m… https://t.co/Gw0UMVLKPG,Wed Feb 03 23:54:11 +0000 2021,Nonabusive
672,"RT @Ronnie_Rusli: Kl uang di bank BUMN (milik pemerintah) apa saja bs dilakukan pemerintah, tetapi kl bank milik negara asing spt Citi Bank…",Wed Feb 03 23:54:05 +0000 2021,Nonabusive
673,RT @tempodotco: Direktur Pengaturan Pendaftaran Tanah dan Ruang BPN Dwi Purnama menegaskan bahwa dengan diterbitkannya sertifikat tanah ele…,Wed Feb 03 23:53:40 +0000 2021,Nonabusive
674,"RT @maman1965: Sebagai
Penanda Kendaraan Dinas Pemerintah

Ada tanggung jawab di dalamnya, itu sudah pasti. https://t.co/S0ApH2HsWg",Wed Feb 03 23:53:36 +0000 2021,Nonabusive
675,"RT @PKSejahtera: Anggota Komisi VI DPR RI dari Fraksi PKS, Amin Ak @Aminakram_ mendesak pemerintah menggunakan basis data akurat terkait pr…",Wed Feb 03 23:53:31 +0000 2021,Nonabusive
676,@HisyamMochtar Kmrn yg pendiri pasar muamalah smp ditangkap... pdhl.pemerintah br resmiin masy ekonomi syariah....… https://t.co/Mfk7KoulF8,Wed Feb 03 23:53:01 +0000 2021,Nonabusive
677,"RT @YudiGuci: @maspiyuaja ""Pasar Mbrumbung, Wisata Kuliner Bernuansa Jawa Kuno bayarnya pke uang kayu.  - Pemerintah Provinsi Jawa Tengah""…",Wed Feb 03 23:52:58 +0000 2021,Nonabusive
678,RT @hnurwahid: “Batalkan pemotongan insentif tenaga kerja kesehatan” kritik waket komisi IX dari @FPKSDPRRI saat raker dg Menkes dll. Alham…,Wed Feb 03 23:52:57 +0000 2021,Nonabusive
679,"@dr_koko28 Dr Koko, kenapa pemerintah ga mau lockdown sejak awal?
Biaya lebih kecil.
Krn jk kasus diperpanjang mk b… https://t.co/6kgKaUNWF4",Wed Feb 03 23:52:51 +0000 2021,Nonabusive
680,RT @hnurwahid: “Batalkan pemotongan insentif tenaga kerja kesehatan” kritik waket komisi IX dari @FPKSDPRRI saat raker dg Menkes dll. Alham…,Wed Feb 03 23:52:50 +0000 2021,Nonabusive
681,"RT @ariel_heryanto: Apakah orang jujur lebih langka ketimbang orang baik?

https://t.co/QhltnJPuZC",Wed Feb 03 23:52:43 +0000 2021,Nonabusive
682,"RT @SahabatSaber: Alhamdulillah, semakin sejuk negeri kita..
Terimakasih pemerintah..
🙏 🙏 🙏...

 https://t.co/MpWm5EDDN7",Wed Feb 03 23:52:39 +0000 2021,Nonabusive
683,"RT @ferizandra: Quote : Dalam SKB 3 Menteri, pemerintah dan sekolah dilarang mewajibkan atau melarang seragam dan atribut dengan yang melam…",Wed Feb 03 23:52:39 +0000 2021,Nonabusive
684,"RT @PKSejahtera: Anggota DPR RI dari Fraksi PKS, Toriq Hidayat menanggapi penangkapan 80 orang anggota kelompok kriminal yang memproduksi d…",Wed Feb 03 23:52:36 +0000 2021,Nonabusive
685,@hallonidi Kami berharap agar para pengguna jasa dapat mematuhi marka di stasiun maupun di dalam KRL serta mengikut… https://t.co/4PMtm2eutd,Wed Feb 03 23:52:35 +0000 2021,Nonabusive
686,RT @hharisd: @SyedAkramin Aku nampak setiap kali pemerintah bertukar pun sama je mesti ada orang cakap dia paling teruk. Sama la macam cikg…,Wed Feb 03 23:52:34 +0000 2021,Nonabusive
687,"RT @DayatPondok: @PBangsa21 Kenapa pemerintah sulit jujur? Jawabnya itu KELAKUAN yg telah dimulai sejak awal kampanye pilpres 2014 lalu.
#M…",Wed Feb 03 23:52:31 +0000 2021,Nonabusive
688,"RT @ariel_heryanto: Apakah orang jujur lebih langka ketimbang orang baik?

https://t.co/QhltnJPuZC",Wed Feb 03 23:52:28 +0000 2021,Nonabusive
689,"RT @ChickGoo_PAUD7: Saaahh 🎉🎊
Uda lama sakit mataku lihat anak sekolahan pake rok kaya sarung 🙄
https://t.co/F4E7TiwZyW",Wed Feb 03 23:52:28 +0000 2021,Nonabusive
690,"RT @YRadianto: Ada yang nyebut Pemerintah &amp; DPR berutang secara ugal²an..

Yang ugal²an itu membandingkan keadaan pandemi dengan keadaan no…",Wed Feb 03 23:52:25 +0000 2021,Nonabusive
691,RT @Dudagentho: Ha pripun..wong pemerintah rangeki solusi https://t.co/CEoSFKEhJI,Wed Feb 03 23:52:20 +0000 2021,Nonabusive
692,"RT @PBangsa21: BAGI TUKANG NGIBUL, JUJUR ITU BENCANA!

Tukang ngibul hobi ngibul tanpa takut dosa dan akibat buruk dari dustanya. Tukang ng…",Wed Feb 03 23:52:20 +0000 2021,Nonabusive
693,@asepdarmawan79 Ini orang yg katannya uztad benci banget sama pemerintah heran,Wed Feb 03 23:52:19 +0000 2021,abusive
694,"RT @TeddyGusnaidi: Kalaupun setiap jam kerjaannya Demokrat memuja-muji @AgusYudhoyono &amp; @SBYudhoyono, walaupun jjik, gue bodo amat, bukan u…",Wed Feb 03 23:52:15 +0000 2021,Nonabusive
695,"RT @maman1965: Sebagai
Penanda Kendaraan Dinas Pemerintah

Ada tanggung jawab di dalamnya, itu sudah pasti. https://t.co/S0ApH2HsWg",Wed Feb 03 23:52:10 +0000 2021,Nonabusive
696,RT @hnurwahid: “Batalkan pemotongan insentif tenaga kerja kesehatan” kritik waket komisi IX dari @FPKSDPRRI saat raker dg Menkes dll. Alham…,Wed Feb 03 23:52:08 +0000 2021,Nonabusive
697,"RT @maman1965: Sebagai
Penanda Kendaraan Dinas Pemerintah

Ada tanggung jawab di dalamnya, itu sudah pasti. https://t.co/S0ApH2HsWg",Wed Feb 03 23:52:06 +0000 2021,Nonabusive
698,"RT @ChickGoo_PAUD7: Saaahh 🎉🎊
Uda lama sakit mataku lihat anak sekolahan pake rok kaya sarung 🙄
https://t.co/F4E7TiwZyW",Wed Feb 03 23:51:59 +0000 2021,Nonabusive
699,RT @hharisd: @SyedAkramin Aku nampak setiap kali pemerintah bertukar pun sama je mesti ada orang cakap dia paling teruk. Sama la macam cikg…,Wed Feb 03 23:51:58 +0000 2021,Nonabusive
700,"RT @AlleaAlmira__: Acara ini tak ada di Tv manapun,karena tak ada awak media yang meliput.
Semoga pemerintah melihat ini dan secepatnya men…",Tue Feb 02 23:59:58 +0000 2021,Nonabusive
701,"@aleupinn Roti sobek roti sobek #menangis insecure dalam one pack

Eh iya buat yang di Bandung yang mau tes HIV dan… https://t.co/dqyDe2wDdO",Tue Feb 02 23:59:57 +0000 2021,Nonabusive
702,RT @machbeach: Akhirnya ngaku kalo dia dan densi adalah influincer yg dibayar pemerintah...ck ck ck...gila ya..uang negara dihambur hamburk…,Tue Feb 02 23:59:39 +0000 2021,abusive
703,Bisa-bisanya launching tapi sistem belum siap. Heuh kebiasaan pemerintah gak sinkron sama kapasitas SDM. Main resmi… https://t.co/cZsaavVHvk,Tue Feb 02 23:59:27 +0000 2021,Nonabusive
704,RT @CNNIndonesia: Menggugat Strategi 3T Pemerintah Tangani Pandemi Covid-19 https://t.co/9rKKHeiZWd,Tue Feb 02 23:59:22 +0000 2021,Nonabusive
705,@rasamalasp @dpermadhy @utdnotes @turunjaga @KawalCOVID19 @dpermadhy coba ngmg tuh sama nakes dan keluarga korban2… https://t.co/KGn6agzgpx,Tue Feb 02 23:59:19 +0000 2021,Nonabusive
706,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:59:15 +0000 2021,Nonabusive
707,"@rererewede Ini juga lucu sih

Eh iya buat yang di Bandung yang mau tes HIV dan IMS bisa chat aku yah. Ada Tes VCT… https://t.co/hqfy5yjyVa",Tue Feb 02 23:59:05 +0000 2021,Nonabusive
708,"RT @Cahyarakenna: pemerintah menghimbau buat JAGA JARAK yaa ingat,bukan HILANG KABAR🙏🏻
ngapunten niki",Tue Feb 02 23:59:02 +0000 2021,Nonabusive
709,"RT @AlleaAlmira__: Acara ini tak ada di Tv manapun,karena tak ada awak media yang meliput.
Semoga pemerintah melihat ini dan secepatnya men…",Tue Feb 02 23:59:00 +0000 2021,Nonabusive
710,"RT @henrysubiakto: Di Israel, Yahudi fanatik klmpk Yahadut Hatorah mmg bikin masalah. Sll nentang kebijakan negara tmsk prokes Covid. Walau…",Tue Feb 02 23:58:50 +0000 2021,Nonabusive
711,"@sosmedkeras PSBB diperpanjang, usaha micro menengah kebawah pada pusing karena omset anjlok, terus bingung cari du… https://t.co/XQJP1gcbDq",Tue Feb 02 23:58:45 +0000 2021,Nonabusive
712,"@prehcum Salfok dong

Eh iya buat yang di Bandung yang mau tes HIV dan IMS bisa chat aku yah. Ada Tes VCT Gratis pr… https://t.co/NzIxHPBXCe",Tue Feb 02 23:58:44 +0000 2021,Nonabusive
713,RT @Suku__Chaniago: Akhirnya pemerintah bangun 70.000 unit rumah gratis elite siap huni kepada rakyat korban Gempa Bumi 2020./2021.(Preside…,Tue Feb 02 23:58:37 +0000 2021,Nonabusive
714,"RT @AlleaAlmira__: Acara ini tak ada di Tv manapun,karena tak ada awak media yang meliput.
Semoga pemerintah melihat ini dan secepatnya men…",Tue Feb 02 23:58:37 +0000 2021,Nonabusive
715,RT @detikcom: Pemerintah Kabupaten Bogor mengenakan sanksi berupa denda kepada manajemen sinetron Ikatan Cinta akibat melanggar protokol ke…,Tue Feb 02 23:58:30 +0000 2021,Nonabusive
716,RT @machbeach: Akhirnya ngaku kalo dia dan densi adalah influincer yg dibayar pemerintah...ck ck ck...gila ya..uang negara dihambur hamburk…,Tue Feb 02 23:58:27 +0000 2021,abusive
717,"RT @muhd_iqhbal: @ihsandavid12 orang jenis suka puja orang kaya, feudalistic tak bertempat wujud di malaysia. tu puak ni hidup subur di mal…",Tue Feb 02 23:58:15 +0000 2021,Nonabusive
718,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:57:57 +0000 2021,Nonabusive
719,"RT @motizenchannel: Sobat, di Myanmar Jenderal bintang empat kudeta pejabat pemerintah. Di Indonesia, Jenderal bintang empat kudeta Mayor h…",Tue Feb 02 23:57:51 +0000 2021,Nonabusive
720,RT @danieleskay: Nak gulingkan pemerintah tempatan pun naratif berpaksikan barat. Untuk apa berilhamkan Perancis 1792 kalau kita ada Sumate…,Tue Feb 02 23:57:30 +0000 2021,Nonabusive
721,"RT @Nicho_Silalahi: Demo yang udah kubuat melawan Rentenir Online Jahanam ini.
Istana, Kominfo, Kemenkue, Kedubes China dan Singapura, Bare…",Tue Feb 02 23:57:08 +0000 2021,Nonabusive
722,RT @detikcom: Pemerintah Kabupaten Bogor mengenakan sanksi berupa denda kepada manajemen sinetron Ikatan Cinta akibat melanggar protokol ke…,Tue Feb 02 23:56:52 +0000 2021,Nonabusive
723,"Sahabat Sonora yg ada di Jakarta @SonoraFM92 ,Surabaya @Fm98Sonora dan Bandung @sonorabdg933 &amp; dimanapun berada..… https://t.co/jC29vfMtR7",Tue Feb 02 23:56:48 +0000 2021,Nonabusive
724,"@ghanieierfan Gegara beginian sikap kritis loe dibarisan oposisi jadi jarang Kritik pemerintah lagi..? 
Buat netize… https://t.co/1cX5wbAVpY",Tue Feb 02 23:56:38 +0000 2021,abusive
725,RT @Dudagentho: Ha pripun..wong pemerintah rangeki solusi https://t.co/CEoSFKEhJI,Tue Feb 02 23:56:20 +0000 2021,Nonabusive
726,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:56:09 +0000 2021,Nonabusive
727,"RT @Cahyarakenna: pemerintah menghimbau buat JAGA JARAK yaa ingat,bukan HILANG KABAR🙏🏻
ngapunten niki",Tue Feb 02 23:56:04 +0000 2021,Nonabusive
728,"Kuliat di TL, pemerintah suruh kita jangan nabung? Hmm tapi kitanya dikasih ‘ketidakpastian’ turuss~

Jujur we nabu… https://t.co/9sEYjcfZuS",Tue Feb 02 23:55:55 +0000 2021,Nonabusive
729,RT @republikaonline: Presiden Jokowi mengatakan implementasi pemerintah daerah tidak tegas. https://t.co/qWdol1uu4b,Tue Feb 02 23:55:44 +0000 2021,Nonabusive
730,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:55:33 +0000 2021,Nonabusive
731,RT @detikcom: Indonesia mendapat hibah hingga Rp 704 miliar dari pemerintah Jepang. Hibah itu akan ditransfer langsung ke KKP.  https://t.c…,Tue Feb 02 23:55:32 +0000 2021,Nonabusive
732,"RT @Nicho_Silalahi: Demo yang udah kubuat melawan Rentenir Online Jahanam ini.
Istana, Kominfo, Kemenkue, Kedubes China dan Singapura, Bare…",Tue Feb 02 23:55:29 +0000 2021,Nonabusive
733,"RT @RamliRizal: Jelas kan kenapa SMI dijuluki ""Menkeu Terbalik"" menguntungkan kreditor &amp; investor asing, tapi rugikan rakyat dgn pajak puls…",Tue Feb 02 23:54:56 +0000 2021,Nonabusive
734,RT @machbeach: Akhirnya ngaku kalo dia dan densi adalah influincer yg dibayar pemerintah...ck ck ck...gila ya..uang negara dihambur hamburk…,Tue Feb 02 23:54:46 +0000 2021,abusive
735,RT @CNNIndonesia: Menggugat Strategi 3T Pemerintah Tangani Pandemi Covid-19 https://t.co/9rKKHeiZWd,Tue Feb 02 23:54:41 +0000 2021,Nonabusive
736,RT @tempodotco: Pemerintah Provinsi DKI Jakarta mempertimbangkan penerapan lockdown weekend untuk menekan penularan Covid-19 yang masih tin…,Tue Feb 02 23:54:34 +0000 2021,Nonabusive
737,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:54:30 +0000 2021,Nonabusive
738,"RT @HisyamMochtar: Di Myanmar jenderal kudeta pemerintah. Di negeri antah berantah jenderal malah mau kudeta ketua umum parpol. 
Sama2 jend…",Tue Feb 02 23:54:27 +0000 2021,Nonabusive
739,"Haloo @Kurnia4849 😃👋 Selamat membaca!
""POKOKNYA HARUS 3C!!
.
.
.

Apresiasi tinggi kita berikan pada pemerintah Jok… https://t.co/gC1Sr8oqCD",Tue Feb 02 23:54:01 +0000 2021,Nonabusive
740,RT @CNNIndonesia: Pemerintah China Depak Jack Ma dari Daftar Pengusaha https://t.co/2UNzBM1t7V,Tue Feb 02 23:53:45 +0000 2021,Nonabusive
741,@kangmas1905 @zhiem89 @tifsembiring Baik larangan jilbab maupun kewajiban jilbab terjadi saat @PKSejahtera jd parta… https://t.co/9UpObba7Jd,Tue Feb 02 23:53:26 +0000 2021,Nonabusive
742,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:53:04 +0000 2021,Nonabusive
743,"@jubidotcom Bermodalkan senjata, KSB mengorbankan nyawa semua orang demi uang dan kekuasaan instan. Tidak heran Dir… https://t.co/yyEklq3KgW",Tue Feb 02 23:52:47 +0000 2021,Nonabusive
744,Pemerintah akan mempercepat pelaksanakan vaksinasi Covid-19 untuk membentuk kekebalan kelompok. Itu akan dilakukan… https://t.co/rXAtE6WEb0,Tue Feb 02 23:52:29 +0000 2021,Nonabusive
745,"RT @sy_haris: Jika revisi UU Pemilu ditunda, pemerintah &amp; DPR sebaiknya agendakan revisi UU Parpol sbg pengganti, dgn fokus reformasi parpo…",Tue Feb 02 23:52:24 +0000 2021,Nonabusive
746,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:52:18 +0000 2021,Nonabusive
747,RT @machbeach: Akhirnya ngaku kalo dia dan densi adalah influincer yg dibayar pemerintah...ck ck ck...gila ya..uang negara dihambur hamburk…,Tue Feb 02 23:51:42 +0000 2021,abusive
748,RT @machbeach: Akhirnya ngaku kalo dia dan densi adalah influincer yg dibayar pemerintah...ck ck ck...gila ya..uang negara dihambur hamburk…,Tue Feb 02 23:51:41 +0000 2021,abusive
749,@ritageulis Untuk menghalau/membully pengritik pemerintah. Bgtlah kata Netizens.,Tue Feb 02 23:51:39 +0000 2021,Nonabusive
750,"@jubidotcom KSB menyatakan berjuang untuk Papua, tapi perjuangan mana yang KSB sebenarnya perjuangkan jika yang mer… https://t.co/L97r5yXPvi",Tue Feb 02 23:51:36 +0000 2021,Nonabusive
751,"RT @gost_funy: Distribusi bantuan sosial dari Pemerintah Pusat ke rakyat nih KakOtz @midiahn

https://t.co/Z5NHoA2EtY",Tue Feb 02 23:51:36 +0000 2021,Nonabusive
752,Menggugat Strategi 3T Pemerintah Tangani Pandemi Covid-19 https://t.co/9rKKHeiZWd,Tue Feb 02 23:51:30 +0000 2021,Nonabusive
753,"RT @HisyamMochtar: Di Myanmar jenderal kudeta pemerintah. Di negeri antah berantah jenderal malah mau kudeta ketua umum parpol. 
Sama2 jend…",Tue Feb 02 23:51:20 +0000 2021,Nonabusive
754,@musaKSQ @My_Styles @WartaEkonomi @RestyCayaaah @Regar_Oposisi @zoeFiz @KangSemproel @arif2702daulay Terkadang.. Ma… https://t.co/OVMmUbqO79,Tue Feb 02 23:51:11 +0000 2021,Nonabusive
755,"@anandabadudu @Outstandjing 1,1T tapi poster pemerintah masih pake word art",Tue Feb 02 23:51:04 +0000 2021,Nonabusive
756,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:50:51 +0000 2021,Nonabusive
757,"RT @AlleaAlmira__: Acara ini tak ada di Tv manapun,karena tak ada awak media yang meliput.
Semoga pemerintah melihat ini dan secepatnya men…",Tue Feb 02 23:50:50 +0000 2021,Nonabusive
758,@fadlizon Pak Fadli kata siapa lah nggak usah ngarang lah pak. Saya tau anda orang pintar dan peramal saya tau pak… https://t.co/w5oD9V2Syh,Tue Feb 02 23:50:42 +0000 2021,Nonabusive
759,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:50:24 +0000 2021,Nonabusive
760,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:50:19 +0000 2021,Nonabusive
761,RT @danieleskay: Nak gulingkan pemerintah tempatan pun naratif berpaksikan barat. Untuk apa berilhamkan Perancis 1792 kalau kita ada Sumate…,Tue Feb 02 23:50:04 +0000 2021,Nonabusive
762,"@JhonniSinaga20 Percuma pak , pola pikir PKS itu mmg bertolak belakang, jika kegiatan yg dilakukan pemerintah ditol… https://t.co/XX1i5R4y1j",Tue Feb 02 23:50:00 +0000 2021,Nonabusive
763,RT @kumparan: Pemerintah Iran akhirnya membebaskan kedua WNI yang merupakan ABK tanker Korea Selatan yang ditahan sejak 4 Januari lalu. #ku…,Tue Feb 02 23:49:39 +0000 2021,Nonabusive
764,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:49:30 +0000 2021,Nonabusive
765,"Walau ini liputannya lokasinya di DKI, tapi saya rasa hampir semua RS di kota2 besar juga sedang mengalami masalah… https://t.co/bQPNpOIJTl",Tue Feb 02 23:49:21 +0000 2021,Nonabusive
766,"Myanmar dikudeta oleh tentara karena ada indikasi kecurangan dalam pemilu.
Kalau di Indonesia gak mungkin, karena t… https://t.co/oaVWcU2aW6",Tue Feb 02 23:49:21 +0000 2021,Nonabusive
767,RT @ryanmdra: Kyk diludahin sama negara sendiri. Gw tau pemerintahan lagi cut off dana2.. tapi masa yg gini di cut jg. Ga dihargain bgt. Ud…,Tue Feb 02 23:49:11 +0000 2021,Nonabusive
768,RT @Dudagentho: Ha pripun..wong pemerintah rangeki solusi https://t.co/CEoSFKEhJI,Tue Feb 02 23:49:10 +0000 2021,Nonabusive
769,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:48:55 +0000 2021,Nonabusive
770,"RT @KawalCOVID19: Andaikan brief kami ke pemerintah pada bulan Maret 2020 dipertimbangkan, mungkin pandemi bisa beres lebih cepat &amp; ekonomi…",Tue Feb 02 23:48:26 +0000 2021,Nonabusive
771,"SETAN BANTU SETAN?

Reynhard ini korban penghancuran bangsa oleh REZIM boneka. Kena kalanga mereka sendiri

Vonis R… https://t.co/33DV2UgIHQ",Tue Feb 02 23:48:26 +0000 2021,abusive
772,"RT @GeiszChalifah: Jufrianto mengaku tlh meminta agar Dinas tak membeli tanah tersebut karena sudah milik pemerintah sejak 1967. Namun, Din…",Tue Feb 02 23:48:24 +0000 2021,Nonabusive
773,"RT @AlleaAlmira__: Acara ini tak ada di Tv manapun,karena tak ada awak media yang meliput.
Semoga pemerintah melihat ini dan secepatnya men…",Tue Feb 02 23:47:56 +0000 2021,Nonabusive
774,RT @CNNIndonesia: Pemerintah China Depak Jack Ma dari Daftar Pengusaha https://t.co/2UNzBM1t7V,Tue Feb 02 23:47:43 +0000 2021,Nonabusive
775,"RT @yatsatc: Sekelas partai aja diginiin apalagi cuma sekedar ormas.

Paham kan? 

https://t.co/ucNu3bw2az",Tue Feb 02 23:47:22 +0000 2021,Nonabusive
776,"RT @HisyamMochtar: Di Myanmar jenderal kudeta pemerintah. Di negeri antah berantah jenderal malah mau kudeta ketua umum parpol. 
Sama2 jend…",Tue Feb 02 23:47:01 +0000 2021,Nonabusive
777,"RT @henrysubiakto: Di Israel, Yahudi fanatik klmpk Yahadut Hatorah mmg bikin masalah. Sll nentang kebijakan negara tmsk prokes Covid. Walau…",Tue Feb 02 23:46:59 +0000 2021,Nonabusive
778,"RT @giewahyudi: Oh iya, ini cara ngecek subsidi listrik dari pemerintah. Siapa tahu dapet token gratis. 🤭🤭🤭 https://t.co/rjCv0e642u",Tue Feb 02 23:46:43 +0000 2021,Nonabusive
779,"@makLambeTurah Selagi pemerintah di Pimpin oleh Pakde, ini waktunya berbenah dlm Bhineka Tunggal Ika. Krn kita tdk… https://t.co/unGZs5VszM",Tue Feb 02 23:46:36 +0000 2021,Nonabusive
780,RT @machbeach: Akhirnya ngaku kalo dia dan densi adalah influincer yg dibayar pemerintah...ck ck ck...gila ya..uang negara dihambur hamburk…,Tue Feb 02 23:45:48 +0000 2021,abusive
781,RT @machbeach: Akhirnya ngaku kalo dia dan densi adalah influincer yg dibayar pemerintah...ck ck ck...gila ya..uang negara dihambur hamburk…,Tue Feb 02 23:45:31 +0000 2021,abusive
782,"wifi mati, kuota pemerintah au kemana. kalo tbtb ada zoom auto numpang ke rumah sodara :(",Tue Feb 02 23:45:19 +0000 2021,Nonabusive
783,"@Hilmi28 Dosa jariyah itu !
Jadi pemerintah bukan malah memberi contoh yg baik,tapi malah jadi aktor kejahatan seka… https://t.co/RotMGA2Ccf",Tue Feb 02 23:45:15 +0000 2021,Nonabusive
784,"RT @BBCIndonesia: [Video] Kristal Ambose, aktivis lingkungan dari Baham, menginisiasi gerakan anti sampah plastik dan mengajukan perubahan…",Tue Feb 02 23:44:53 +0000 2021,Nonabusive
785,"RT @RamliRizal: Jelas kan kenapa SMI dijuluki ""Menkeu Terbalik"" menguntungkan kreditor &amp; investor asing, tapi rugikan rakyat dgn pajak puls…",Tue Feb 02 23:44:38 +0000 2021,Nonabusive
786,RT @kumparan: Hubungan Jack Ma dengan pemerintah China dikabarkan semakin memburuk. #kumparanTECH https://t.co/cvFoNVJJcd,Tue Feb 02 23:44:36 +0000 2021,abusive
787,Rakyat vs pemerintah https://t.co/uquwnEVTl2,Tue Feb 02 23:44:12 +0000 2021,Nonabusive
788,@danaferdianto Terakhir tahun 2006 mama masih pake ini terus akhirnya dapet diskonan dari bl*e gas gara2 waktu itu… https://t.co/lAiHJmIt3m,Tue Feb 02 23:44:09 +0000 2021,Nonabusive
789,"vaksinasi yang dilakukan Pemerintah, yang dimulai dengan 1,5 juta tenaga kesehatan, dilanjutkan dengan 17,4 petugas… https://t.co/AIBY7bp7Kv",Tue Feb 02 23:43:13 +0000 2021,Nonabusive
790,"Pemerintah berencana menunda libur Imlek 2021 yang jatuh pada tanggal 12 Februari 2021..

~ #SenyumPagi ""Semangat M… https://t.co/QWrk1WecKz",Tue Feb 02 23:43:09 +0000 2021,Nonabusive
791,"RT @giewahyudi: Oh iya, ini cara ngecek subsidi listrik dari pemerintah. Siapa tahu dapet token gratis. 🤭🤭🤭 https://t.co/rjCv0e642u",Tue Feb 02 23:42:52 +0000 2021,Nonabusive
792,Pemerintah melalui Kementerian Perhubungan (Kemenhub),Tue Feb 02 23:42:43 +0000 2021,Nonabusive
793,"vaksinasi yang telah dilakukan Pemerintah, yang dimulai dengan 1,5 juta tenaga kesehatan, dilanjutkan dengan 17,4 p… https://t.co/VoUKYXL2yo",Tue Feb 02 23:42:15 +0000 2021,Nonabusive
794,"RT @Gambio7: Kisah Nenek Sebatang Kara Diarak Warga Usai Curi Rp100 Ribu untuk Makan

Seharusnya jangan sampai sperti ini lah, toh yg dicur…",Tue Feb 02 23:42:04 +0000 2021,Nonabusive
